Mark Hughes	football
Albert Gallatin	ethnologist
Henry Dearborn	physician
Derrick Pierce	porn
Béchamel sauce	white
Landon Donovan	football
Brad Friedel	football
Nílton Santos	former
DaMarcus Beasley	soccer
Alecko Eskandarian	football
Smash Hits	music
Battle of the Mediterranean	name
XSL attack	method
Sound the alarm	album
Ennis	town
Waterford City	city
Porta Alchemica	ancient
Global apartheid	term
Baccara	group
Smilodon	largest
Ritchie Neville	singer
ITV2	hour
Rust in Peace	fourth
Fable II	fantasy
Aveyron	department
Bouches-du-Rhône	department
Parallel computing	theory
Cantal	department
Charente	department
Charente-Maritime	department
Pilgrimage of Grace	revolt
Embedded system	computer
Airbag	part
Susan Featherly	actress
Ravenscraig	area
Hermann Carl Vogel	astronomer
Lissamphibia	amphibians
Reliant Stadium	football
Shamanism	name
Rage	metal
Egon Schiele	painter
BBC Radio 5 Live Sports Extra	digital
Chris Gbandi	football
Matthew Wolfenden	football
Arthur Wharton	former
Hristo Stoichkov	former
Sandy Martens	football
Egil Olsen	former
Franck Queudrue	football
Craig Bellamy	football
Derlei	football
Hannibal Lecter	fictional
Predestination	religious
Nightmare on Elm Street	horror
Feathertail Glider	world
Sugar Glider	marsupial
Bismarck Archipelago	group
Ford Fiesta	made
Ford Galaxy	produced
Ford C-Max	produced
Ford S-Max	produced
Ford Puma	produced
Ford Cougar	produced
Ford Kuga	produced
Ford Transit	produced
Citroen XM	produced
Citroen Xantia	produced
Gaeltacht Quarter	area
Citroen Xsara	produced
Helsinki Olympic Stadium	sports
Citroen Berlingo	produced
DAX	stock
Peugeot Partner	produced
Westminster Under School	private
Furby	according
Friendly Floatees	kind
Animatronics	electronics
Puss Gets the Boot	episode
Privatization	when
One Canada Square	tallest
Chevrolet Monte Carlo	produced
Plymouth Superbird	made
Dodge Charger Daytona	produced
Opel Combo	produced
Renault 4	produced
Skoda Roomster	produced
Volvo C30	produced
Volkswagen Corrado	produced
Volvo V70	produced
Volvo V50	produced
Ford Mondeo	produced
Volvo V40	produced
Volvo S40	produced
El Hadji Diouf	football
Dennis Wise	former
Ashley Ward	former
Bit-level parallelism	form
Data parallelism	form
Task parallelism	form
Flavors of Entanglement	seventh
King Louie	fictional
Cindy McCain	business
Tilde de Paula	swedish
Sofia Wistam	swedish
Gry Forssell	television
Cynthia McKinney	politician
Eddie Brock	fictional
Imam Samudra	sentenced
Huda bin Abdul Haq	sentenced
Multi-user	term
Flying squirrel	rodent
Sooty Mangabey	called
College basketball	league
University of Michigan–Dearborn	university
Margaret Spellings	under
The Midnight Snack	second
The Night Before Christmas	third
Retail	items
Sami Hyypiä	player
Thrissur	districts
Michigan Territory	territory
Jurassic Coast	coastline
Piacenza	city
SA80	name
Geoff Bunn	artist
Fred Yates	artist
Sauerbraten	meat
Yao Ming	basketball
Basis vector	making
Key exchange	method
Terminology	study
Technical terminology	specialized
Althen-des-Paluds	commune
Ansouis	commune
Aubignan	commune
Auribeau	commune
Le Barroux	commune
La Bastide-des-Jourdans	commune
La Bastidonne	commune
Le Beaucet	commune
Beaumes-de-Venise	commune
Beaumettes	commune
Beaumont-de-Pertuis	commune
Beaumont-du-Ventoux	commune
Bédarrides	commune
Bédoin	commune
Blauvac	commune
Bollène	commune
Bonnieux	commune
Brantes	commune
Buisson	commune
Buoux	commune
Cabrières-d'Aigues	commune
Cabrières-d'Avignon	commune
Cadenet	commune
Caderousse	commune
Cairanne	commune
Camaret-sur-Aigues	commune
Caromb	commune
Carpentras	commune
Caseneuve	commune
Castellet	commune
Caumont-sur-Durance	commune
Cavaillon	commune
Châteauneuf-de-Gadagne	commune
Châteauneuf-du-Pape	commune
Cheval-Blanc	commune
Courthézon	commune
Crestet	commune
Crillon-le-Brave	commune
Cucuron	commune
Entraigues-sur-la-Sorgue	commune
Entrechaux	commune
Faucon	commune
Flassan	commune
Fontaine-de-Vaucluse	commune
Gigondas	commune
Gordes	commune
Goult	commune
Grambois	commune
Grillon	commune
L'Isle-sur-la-Sorgue	commune
Jonquerettes	commune
Joucas	commune
Lafare	commune
Lagarde-d'Apt	commune
Lagarde-Paréol	commune
Lagnes	commune
Lamotte-du-Rhône	commune
Lapalud	commune
Lauris	commune
Lioux	commune
Loriol-du-Comtat	commune
Lourmarin	commune
Malaucène	commune
Malemort-du-Comtat	commune
Mazan	commune
Ménerbes	commune
Mérindol	commune
Méthamis	commune
Vaucluse	department
Diffie-Hellman key exchange	protocol
British Royal Family	group
MQV	authenticated
Corrèze	department
Java Virtual Machine	computer
Internet Key Exchange	protocol
Horsforth	town
Mutual authentication	authentication
Corse-du-Sud	department
Haute-Corse	department
Creuse	department
Dordogne	department
Doubs	department
Drôme	department
Eure	department
Eure-et-Loir	department
Finistère	department
Jigglypuff	fictional
Muhammad al-Qaim Bi-Amrillah	second
Victoria Falls	waterfall
Vicente López y Portaña	painter
Théophile Gautier	poet
Anton Raphael Mengs	painter
El Escorial	famous
Governor of Alaska	head
Darrell Castle	political
Gard	department
Haute-Garonne	department
Gers	department
Gironde	department
Hérault	department
Ille-et-Vilaine	department
Indre-et-Loire	department
Isère	department
Landes	department
Loir-et-Cher	department
Loire	department
Haute-Loire	department
Loiret	department
Lot-et-Garonne	department
Lozère	department
Maine-et-Loire	department
Manche	department
Marne	department
Haute-Marne	department
Meurthe-et-Moselle	department
Meuse	department
Morbihan	department
Nièvre	department
Oise	department
Pas-de-Calais	department
Puy-de-Dôme	department
Pyrénées-Atlantiques	department
Hautes-Pyrénées	department
Pyrénées-Orientales	department
Bas-Rhin	department
Haut-Rhin	department
Haute-Saône	department
Saône-et-Loire	department
Sarthe	commune
Savoie	department
Seine-Maritime	department
Seine-et-Marne	department
Yvelines	department
Deux-Sèvres	department
Somme	department
Tarn	department
Tarn-et-Garonne	department
Vendée	department
Vienne	department
Haute-Vienne	department
Vosges	department
Yonne	department
Zwentendorf power plant	nuclear
Territoire de Belfort	department
Essonne	department
Hauts-de-Seine	department
Seine-Saint-Denis	department
Val-de-Marne	department
Val-d'Oise	department
Quimper	town
Samuel Chase	earlier
Derealization	change
Paresthesia	feeling
Perfectionism	belief
Sexual abuse	when
Hill Auditorium	largest
Women's suffrage	women
Justin Raimondo	writer
Crich	village
Edwardian period	period
Alan Stephenson Boyd	appointed
Grawp	fictional
President-elect	political
Chesterfield	town
Southampton Corporation Tramways	transport
Uttoxeter	market
European Union Rule of Law Mission in Kosovo	called
Study circle	group
Terry Nation	television
Inauguration	ceremony
Beige	pale
Digital signal processing	concerned
Estádio da Ressacada	football
Ford Anglia	produced
Democratic socialism	branch
Opel Sintra	produced
Opel Zafira	produced
Opel Vectra	produced
Poison dart frog	name
Golden Poison Frog	poison
Space Race	competition
Mercedes-Benz R-Class	made
Mercedes-Benz C-Class	made
Ford F-Series	truck
European Council	highest
INSEE	institute
Manaphy	fictional
Pierre Corneille	playwright
Jean Racine	playwright
Cinderella	fairy
.fr	domain
Eye Movement Desensitization and Reprocessing	form
Digital Signal Controller	thought
Naltrexone	opioid
Radar jamming	emission
Peace Corps	countries
Strategic Defense Initiative	plan
Circa	word
Varg Vikernes	black
Spider-Man 2	movie
Paul Gauguin	leading
Twenty Thousand Leagues Under the Sea	science
Guy de Maupassant	century
Pierre-Auguste Renoir	artist
Antoine Watteau	painter
Soggy biscuit	masturbation
Hurricane Isabel	costliest
Eugène Delacroix	artist
Eugène Durieu	photographer
Anabolism	pathways
S.H.E	girl
Rashtriya Swayamsevak Sangh	nationalist
Hindutva	central
Phetchabun	town
Goatse.cx	shock
Modesty	people
Zoophilia	type
Peoples Temple	Jones
Regina Spektor	singer
Bulldog	dog
Defecation	scientific
Child pornography	refers
Felching	sexual
Hawk Nelson	rock
Child prostitution	term
Child grooming	word
Samekh	fifteenth
Aleph	letter
Mem	thirteenth
Yodh	tenth
Thee Michelle Gun Elephant	punk
Gauri Khan	born
Computer performance	characterized
Chittagong Hill Tracts	comprise
Needham-Schroeder protocol	refer
Poverty in Pakistan	growing
Alonzo Church	mathematician
Ayin	sixteenth
Dalet	fourth
Gimel	third
Friend Like That	punk
Nonviolence	philosophy
Abolitionism	movement
Civil disobedience	active
Henry David Thoreau	author
Saying Sorry	song
Love Parade	festival
The Silence in Black and White	album
Naturism	nudism
Mediterranean region	region
Turkic languages	language
Chamonix	communes
Albertville	commune
Lamedh	twelfth
Kansas Turnpike	road
Subscript	text
Superscript	letter
Blackpool tramway	from
Ancient Church of the East	from
Network Time Protocol	protocol
Project Athena	joint
Opel Agila	produced
Top Heatseekers	weekly
Zoo Entertainment	record
Jigme Khesar Namgyel Wangchuck	fifth
Late Registration	second
Lapis lazuli	metamorphic
Royan	city
Benozzo Gozzoli	painter
Falls Apart	released
Favorite Disease	name
Network computing	when
Gears of War 2	third
Epic Games	videogame
Riemann sum	sum
Beatitudes	traits
Asceticism	word
Digambar	sects
Squidward Tentacles	character
RC6	symmetric
RC5	symmetric
Mongolian language	best
RC2	symmetric
1999 East Timorese crisis	conflict
Ohio Is for Lovers	released
Countdown to Extinction	fifth
Manchester	city
Sirrako Ioanninon	mountainous
Persecution of Christians	religious
Religious violence	violence
Sandalwood	nice
Mukh O Mukhosh	language
Livadeia	town
Universal Music	largest
Zinda Laash	feature
Modène	commune
Maula Jatt	most
The Blood of Hussain	film
Children in Need	charity
Port Said Governorate	governorates
Indus Valley Bullfrog	species
Pahari-Potwari	language
Oriya	language
Diya Aur Toofan	romantic
Jo Darr Gya Woh Marr Gya	film
Responsible government	principle
Tina Turner	singer
Ithaca	west
Israeli-Palestinian conflict	ongoing
Melanie Chisholm	singer
Chicane	electronic
Space rock	bands
Mmhmm	album
Progesterone	steroid
Ratatouille	stewed
Die Welt	newspaper
Benrath	part
Beat Crusaders	rock
Sound Horizon	musical
Nishi-Hachioji	city
John Vane	bushranger
Kursi Aur Qanoon	film
Cloud computing	systems
Red Deer	largest
Lisa Gerrard	musician
Salwar kameez	dress
Zayin	seventh
Resh	twentieth
Ocimum tenuiflorum	plant
Allspice	spice
Northern Cardinal	bird
American tulip tree	called
ActionScript	scripting
Funker Vogt	aggrotech
Metropolis Records	based
Apoptygma Berzerk	musical
VNV Nation	electronic
Synthpop	subgenre
Futurepop	electronic
Blutengel	futurepop
Morse code	encoding
Chives	herbs
Excitebike	motocross
Morris Iemma	from
Lukáčovce	village
Sindh Ibex	vulnerable
Juniperus squamata	species
Rose-ringed Parakeet	tropical
Saludos Amigos	Pictures
Pakistani-American relations	transatlantic
Tere Pyar Mein	film
Electronic body music	genre
The Birthday Massacre	synthpop
Clive Barker	author
Sesame	flowering
Pedaliaceae	flowering
Komodo dragon	lizard
Organized crime	group
Pens and Needles	song
Sugar in the Engine	song
Harlem Globetrotters	team
Burt Ward	television
SAT	test
Genovese crime family	that
Pakistan Declaration	pamphlet
Pattaya	been
Vernon Chatman	winning
Phuket	largest
Yasothon	town
Lopburi	center
Volkswagen Golf	produced
Capparis decidua	commonly
Pilgrims	name
Classic female blues	played
Delta blues	earliest
Sexual dimorphism	concept
Jonathan Swift	satirist
Kavirondo	name
Shôjo	type
Five Families	five
Gambino crime family	that
Mongolic languages	languages
Tungusic languages	spoken
Pioneer program	name
Musée d'Orsay	museum
Cystitis	infection
Royal Academy of Arts	institution
Arnold Rikli	healer
Eastern White Pine	pine
Spot-billed Pelican	member
Lake Manasarovar	fresh
Bathing	putting
Silver Bullet	song
Patras	third
Santiago de Compostela	capital
Guineafowl	family
Jaguar S-Type	produced
Frederick Griffith	medical
Javon Ringer	football
Abu Ghraib prison	prison
Get Born	debut
Pay television	premium
Institute of Electrical and Electronics Engineers	organization
Magnetic tape	plastic
United States Army Reserve	reserve
Knol	project
Letters to the President	debut
Tonbridge Grammar School	grammar
2005 Pacific hurricane season	season
2007 Pacific hurricane season	event
Klingon language	language
Chief Minister	elected
Government of Sindh	based
Lentil soup	soup
Blizzard of Ozz	heavy
Nightgown	garment
Lyman Hall	signer
Button Gwinnett	second
William Ellery	signer
William Floyd	signer
George Clymer	politician
Abraham Clark	politician
Charles Carroll of Carrollton	delegate
Francis Hopkinson	author
William Hooper	lawyer
Benjamin Harrison V	revolutionary
Advanced Placement Program	program
Pakistan Coast Guard	responsible
Altskeith	village
Ardchyle	village
Ardeonaig	village
Fintry	village
Rowardennan	hamlet
Strathblane	village
Tyndrum	village
Bothwell	town
Uddingston	village
East Kilbride	suburban
WWE Hardcore Championship	former
Vocalion Records	record
AMC Gremlin	produced
Manichaeism	religions
Ford Windstar	produced
LDV Convoy	made
Ford Freestar	produced
Cambuslang	town
Rigside	village
Lesmahagow	town
Larkhall	town
Strathaven	town
Rutherglen	town
Ford Taurus	produced
Aberdeenshire	unitary
Ballater	burgh
Westhill	town
Zora Neale Hurston	folklorist
Ruth Landes	cultural
Niobe	daughter
Auchtubh	village
Deanston	village
Drymen	village
Inversnaid	village
Gartmore	village
Gargunnock	village
Crianlarich	village
Croftamie	village
Cambuskenneth	village
Volvo S80	produced
Garhi Yasin	town
Kippen	village
Killin	village
Killearn	village
Balmaha	hamlet
Balquhidder	village
Bannockburn	village
Georg Michael Telemann	composer
Blair Drummond	rural
Blairlogie	located
Boquhan	village
1996 Pacific hurricane season	event
2002 Pacific hurricane season	ongoing
Hurricane Kenna	destructive
Hurricane Paka	tropical
Hurricane Pauline	destructive
Hurricane Ioke	strongest
Post-grunge	genre
Garuda	creature
King Scorpion	refers
Iry-Hor	pharaoh
Ford Cortina	produced
Gwadar Bay	located
Clerkhill	area
Fraserburgh	town
Rosehearty	dialect
Stonehaven	town
Turriff	town
Danko Jones	three
Abercrombie & Fitch	clothing
Bargeddie	town
SEAT Arosa	produced
SEAT Ibiza	produced
Banchory	burgh
Laurencekirk	town
Inverurie	approximately
Inverbervie	town
Insch	town
Portsoy	burgh
Peterhead	town
Kemnay	village
Portlethen	town
Bonzi Buddy	freeware
Kansas Koyotes	indoor
Upper Largo	town
Pat Benatar	four
